fecha,buque,imo,puerto,pax,trip,exentos,sentido,servicio,anio
2021-08-23 00:00:00,MAIPO,9400083,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-08-23 00:00:00,MSC AGRIGENTO,9618276,PUERTO BUENOS AIRES,0,29,0,Entrada,Carga,2021
2021-08-23 00:00:00,RADIANT SEA,9316244,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2021
2021-08-23 00:00:00,TIRUA,9612882,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-08-24 00:00:00,,,,,,,Entrada,Pasajeros,2021
2021-08-24 00:00:00,MSC AGRIGENTO,9618276,PUERTO BUENOS AIRES,0,27,0,Salida,Carga,2021
2021-08-25 00:00:00,BOW COMPASS,9412737,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-08-25 00:00:00,CAP SAN ARTEMISSIO,9633939,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-08-25 00:00:00,DOÒA MAGDA,3963,PUERTO BUENOS AIRES,0,1,0,Entrada,Carga,2021
2021-08-25 00:00:00,FRANCISCO,9610028,BUQUEBUS,296,33,2,Entrada,Pasajeros,2021
2021-08-25 00:00:00,FRANCISCO,9610028,BUQUEBUS,226,32,3,Salida,Pasajeros,2021
2021-08-25 00:00:00,LINCOLN PARK,9640097,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-08-25 00:00:00,LOGIN JACARANDA,9471886,PUERTO BUENOS AIRES,0,1,0,Salida,Carga,2021
2021-08-25 00:00:00,SEASPAN FALCON,9793909,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-08-25 00:00:00,TURKAN SAYLAN,9250945,PUERTO BUENOS AIRES,0,19,0,Entrada,Carga,2021
2021-08-26 00:00:00,,,,,,,Entrada,Pasajeros,2021
2021-08-26 00:00:00,SEASPAN FALCON,9793909,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-08-27 00:00:00,CMA CGM CARL ANTOINE,9718117,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-08-27 00:00:00,DOÒA MAGDA,3963,PUERTO BUENOS AIRES,0,10,0,Salida,Carga,2021
2021-08-27 00:00:00,FRANCISCO,9610028,BUQUEBUS,332,35,5,Entrada,Pasajeros,2021
2021-08-27 00:00:00,FRANCISCO,9610028,BUQUEBUS,266,35,7,Salida,Pasajeros,2021
2021-08-27 00:00:00,REINA DEL PARANA,7027758,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-08-28 00:00:00,DO—A VERONICA,9052006,PUERTO BUENOS AIRES,0,12,0,Entrada,Carga,2021
2021-08-28 00:00:00,UASC ZAMZAM,9699115,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-08-29 00:00:00,CMA CGM CARL ANTOINE,9718117,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-08-29 00:00:00,DO—A VERONICA,9052006,PUERTO BUENOS AIRES,0,12,0,Salida,Carga,2021
2021-08-29 00:00:00,MAERSK MEMPHIS,9348651,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-08-30 00:00:00,FRANCISCO,9610028,BUQUEBUS,324,33,7,Entrada,Pasajeros,2021
2021-08-30 00:00:00,FRANCISCO,9610028,BUQUEBUS,305,33,5,Salida,Pasajeros,2021
2021-08-30 00:00:00,MAERSK MEMPHIS,9348651,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-08-30 00:00:00,MERCOSUL GUARANI,8016550,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-08-30 00:00:00,UASC ZAMZAM,9699115,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-08-31 00:00:00,MERCOSUL GUARANI,8016550,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-08-31 00:00:00,MSC VIDHI,9238739,PUERTO BUENOS AIRES,0,26,0,Entrada,Carga,2021
2021-09-01 00:00:00,CAP SAN MARCO,9629445,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2021
2021-09-01 00:00:00,EVER LIFTING,9629122,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-09-01 00:00:00,FRANCISCO,9610028,BUQUEBUS,299,36,10,Entrada,Pasajeros,2021
2021-09-01 00:00:00,FRANCISCO,9610028,BUQUEBUS,225,36,4,Salida,Pasajeros,2021
2021-09-01 00:00:00,NEVA STAR,9425215,PUERTO BUENOS AIRES,0,1,0,Salida,Carga,2021
2021-09-01 00:00:00,NEVA STAR,9425215,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-09-02 00:00:00,CAP SAN MARCO,9629445,PUERTO BUENOS AIRES,0,25,0,Salida,Carga,2021
2021-09-02 00:00:00,ENTERPRISE,9539236,PUERTO BUENOS AIRES,0,12,0,Entrada,Carga,2021
2021-09-02 00:00:00,JULES POINT,9610690,PUERTO BUENOS AIRES,0,18,0,Entrada,Carga,2021
2021-09-02 00:00:00,MSC VIDHI,9238739,PUERTO BUENOS AIRES,0,26,0,Salida,Carga,2021
2021-09-02 00:00:00,TUCAPEL,9569970,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-09-03 00:00:00,EVER LIFTING,9629122,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-09-03 00:00:00,FRANCISCO,9610028,BUQUEBUS,411,31,3,Entrada,Pasajeros,2021
2021-09-03 00:00:00,FRANCISCO,9610028,BUQUEBUS,249,31,4,Salida,Pasajeros,2021
2021-09-03 00:00:00,MAERSK LONDRINA,95222037,PUERTO BUENOS AIRES,0,26,0,Entrada,Carga,2021
2021-09-03 00:00:00,TUCAPEL,9569970,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-09-04 00:00:00,CAP SAN NICOLAS,9622203,PUERTO BUENOS AIRES,0,26,0,Entrada,Carga,2021
2021-09-04 00:00:00,MAERSK LONDRINA,95222037,PUERTO BUENOS AIRES,0,26,0,Salida,Carga,2021
2021-09-06 00:00:00,CAP SAN NICOLAS,9622203,PUERTO BUENOS AIRES,0,26,0,Salida,Carga,2021
2021-09-06 00:00:00,FRANCISCO,9610028,BUQUEBUS,412,31,13,Entrada,Pasajeros,2021
2021-09-06 00:00:00,FRANCISCO,9610028,BUQUEBUS,260,32,7,Salida,Pasajeros,2021
2021-09-06 00:00:00,LOGIN DISCOVERY,9506394,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-09-06 00:00:00,MADELEINE I,7801855,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-09-06 00:00:00,NORTHERN MAGNITUDE,9252553,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-09-07 00:00:00,MSC ABIDJAN,9618264,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2021
2021-09-07 00:00:00,NORTHERN MAGNITUDE,9252553,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-09-08 00:00:00,FRANCISCO,9610028,BUQUEBUS,387,32,10,Entrada,Pasajeros,2021
2021-09-08 00:00:00,FRANCISCO,9610028,BUQUEBUS,231,32,6,Salida,Pasajeros,2021
2021-09-08 00:00:00,INDEPENDIENTE,8408442,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-09-08 00:00:00,MADELEINE I,7801855,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-09-09 00:00:00,CSAV TRANCURA,9627916,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-09-09 00:00:00,DAHLIA,9127071,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2021
2021-09-09 00:00:00,DOÒA MAGDA,3963,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-09-09 00:00:00,DOÒA MAGDA,3963,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-09-09 00:00:00,INDEPENDIENTE,8408442,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-09-09 00:00:00,INTREPIDO,8408466,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-09-09 00:00:00,MSC ABIDJAN,9618264,PUERTO BUENOS AIRES,0,25,0,Salida,Carga,2021
2021-09-10 00:00:00,CAP SAN ANTONIO,9380738,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-09-10 00:00:00,CSAV TRANCURA,9627916,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-09-10 00:00:00,FRANCISCO,9610028,BUQUEBUS,465,33,12,Entrada,Pasajeros,2021
2021-09-10 00:00:00,FRANCISCO,9610028,BUQUEBUS,265,33,8,Salida,Pasajeros,2021
2021-09-10 00:00:00,PACIFIC DEBBIE,9772058,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-09-10 00:00:00,TEMPANOS,9447897,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2021
2021-09-11 00:00:00,DAHLIA,9127071,PUERTO BUENOS AIRES,0,25,0,Salida,Carga,2021
2021-09-11 00:00:00,IRMGARD SCHULTE,9410624,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-09-13 00:00:00,COSCO SHIPPING THAMES,9731937,PUERTO BUENOS AIRES,0,28,0,Entrada,Carga,2021
2021-09-13 00:00:00,FRANCISCO,9610028,BUQUEBUS,447,31,9,Entrada,Pasajeros,2021
2021-09-13 00:00:00,FRANCISCO,9610028,BUQUEBUS,355,33,11,Salida,Pasajeros,2021
2021-09-13 00:00:00,MSC DARDANELLES,9247754,PUERTO BUENOS AIRES,0,33,0,Entrada,Carga,2021
2021-09-14 00:00:00,BBC OPAL,9506758,PUERTO BUENOS AIRES,0,15,0,Salida,Carga,2021
2021-09-14 00:00:00,BORA BORA,9621596,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-09-14 00:00:00,COSCO SHIPPING THAMES,9731937,PUERTO BUENOS AIRES,0,27,0,Salida,Carga,2021
2021-09-14 00:00:00,LOGIN ENDURANCE,9571296,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-09-14 00:00:00,MAERSK LAGUNA,9526942,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-09-14 00:00:00,MSC DARDANELLES,9247754,PUERTO BUENOS AIRES,0,33,0,Salida,Carga,2021
2021-09-14 00:00:00,TOLTEN,9612870,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-09-15 00:00:00,CITY OF ALEXANDRIA,9317925,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-09-15 00:00:00,FRANCISCO,9610028,BUQUEBUS,386,32,6,Entrada,Pasajeros,2021
2021-09-15 00:00:00,FRANCISCO,9610028,BUQUEBUS,291,32,4,Salida,Pasajeros,2021
2021-09-15 00:00:00,LOGIN ENDURANCE,9571296,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-09-15 00:00:00,MAERSK LAGUNA,9526942,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-09-15 00:00:00,TOLTEN,9612870,PUERTO BUENOS AIRES,0,25,0,Salida,Carga,2021
2021-09-16 00:00:00,BUENOS AIRES EXPRESS,9216987,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-09-16 00:00:00,CITY OF ALEXANDRIA,9317925,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-09-17 00:00:00,BUENOS AIRES EXPRESS,9216987,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-09-17 00:00:00,FRANCISCO,9610028,BUQUEBUS,447,34,14,Entrada,Pasajeros,2021
2021-09-17 00:00:00,FRANCISCO,9610028,BUQUEBUS,303,34,3,Salida,Pasajeros,2021
2021-09-17 00:00:00,JUNGFRAU EXPLORER,9332078,PUERTO BUENOS AIRES,0,22,0,Entrada,Carga,2021
2021-09-18 00:00:00,BORA BORA,9621596,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-09-18 00:00:00,EVER LUCENT,9629067,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-09-18 00:00:00,MSC SOFIA CELESTE,9702091,PUERTO BUENOS AIRES,0,28,0,Entrada,Carga,2021
2021-09-18 00:00:00,NORTHERN MAJESTIC,9252565,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2021
2021-09-19 00:00:00,CAP SAN MALEAS,9622215,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-09-19 00:00:00,JUNGFRAU EXPLORER,9332078,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-09-19 00:00:00,LOGIN JACARANDA,9471886,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2021
2021-09-19 00:00:00,MSC SARA ELENA,9702261,PUERTO BUENOS AIRES,0,28,0,Entrada,Carga,2021
2021-09-19 00:00:00,MSC SOFIA CELESTE,9702091,PUERTO BUENOS AIRES,0,28,0,Salida,Carga,2021
2021-09-20 00:00:00,CAP SAN MALEAS,9622215,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-09-20 00:00:00,EVER LUCENT,9629067,PUERTO BUENOS AIRES,0,26,0,Salida,Carga,2021
2021-09-20 00:00:00,FRANCISCO,9610028,BUQUEBUS,506,33,16,Entrada,Pasajeros,2021
2021-09-20 00:00:00,FRANCISCO,9610028,BUQUEBUS,376,31,5,Salida,Pasajeros,2021
2021-09-20 00:00:00,MSC BARCELONA,9480186,PUERTO BUENOS AIRES,0,26,0,Entrada,Carga,2021
2021-09-20 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,0,10,0,Salida,Pasajeros,2021
2021-09-20 00:00:00,XIN FEI ZHOU,9337937,PUERTO BUENOS AIRES,0,27,0,Entrada,Carga,2021
2021-09-21 00:00:00,MAERSK LIRQUEN,9526887,PUERTO BUENOS AIRES,0,26,0,Entrada,Carga,2021
2021-09-22 00:00:00,CLEAROCEAN MAVERICK,9900825,PUERTO BUENOS AIRES,0,21,0,Salida,Carga,2021
2021-09-22 00:00:00,COSCO SHIPPING PENG CHENG,9872195,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-09-22 00:00:00,FRANCISCO,9610028,BUQUEBUS,363,33,7,Entrada,Pasajeros,2021
2021-09-22 00:00:00,FRANCISCO,9610028,BUQUEBUS,230,33,11,Salida,Pasajeros,2021
2021-09-22 00:00:00,MAERSK LIRQUEN,9526887,PUERTO BUENOS AIRES,0,1,0,Salida,Carga,2021
2021-09-22 00:00:00,MSC BARCELONA,9480186,PUERTO BUENOS AIRES,0,26,0,Salida,Carga,2021
2021-09-22 00:00:00,MSC SARA ELENA,9702261,PUERTO BUENOS AIRES,0,26,0,Salida,Carga,2021
2021-09-22 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,122,14,6,Entrada,Pasajeros,2021
2021-09-22 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,47,12,2,Salida,Pasajeros,2021
2021-09-22 00:00:00,XIN FEI ZHOU,9337937,PUERTO BUENOS AIRES,0,27,0,Salida,Carga,2021
2021-09-23 00:00:00,CAP. JACKSON,9280380,PUERTO BUENOS AIRES,0,9,0,Entrada,Carga,2021
2021-09-23 00:00:00,CAP. JACKSON,9280380,PUERTO BUENOS AIRES,0,9,0,Salida,Carga,2021
2021-09-23 00:00:00,COSCO SHIPPING PENG CHENG,9872195,PUERTO BUENOS AIRES,0,20,0,Salida,Carga,2021
2021-09-23 00:00:00,DO—A VERONICA,9052006,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-09-23 00:00:00,HUNGARY,9723253,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-09-23 00:00:00,NORTHERN MAJESTIC,9252565,PUERTO BUENOS AIRES,0,25,0,Salida,Carga,2021
2021-09-23 00:00:00,SOLAR SUZANNE,9877638,PUERTO BUENOS AIRES,0,18,0,Entrada,Carga,2021
2021-09-24 00:00:00,ATLANTIC III,9001540,BUQUEBUS,0,11,0,Entrada,Pasajeros,2021
2021-09-24 00:00:00,FRANCISCO,9610028,BUQUEBUS,343,31,4,Entrada,Pasajeros,2021
2021-09-24 00:00:00,FRANCISCO,9610028,BUQUEBUS,307,31,5,Salida,Pasajeros,2021
2021-09-24 00:00:00,HUNGARY,9723253,PUERTO BUENOS AIRES,0,20,0,Salida,Carga,2021
2021-09-24 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,130,12,2,Entrada,Pasajeros,2021
2021-09-24 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,56,13,0,Salida,Pasajeros,2021
2021-09-25 00:00:00,CAP SAN AUGUSTIN,9622239,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-09-25 00:00:00,TUBUL,9447873,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2021
2021-09-26 00:00:00,CAP SAN AUGUSTIN,9622239,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-09-26 00:00:00,MERCOSUL GUARANI,8016550,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2021
2021-09-26 00:00:00,MSC VIGO,9285691,PUERTO BUENOS AIRES,0,29,0,Entrada,Carga,2021
2021-09-26 00:00:00,SOLAR SUZANNE,9877638,PUERTO BUENOS AIRES,0,18,0,Salida,Carga,2021
2021-09-26 00:00:00,TUBUL,9447873,PUERTO BUENOS AIRES,0,25,0,Salida,Carga,2021
2021-09-27 00:00:00,FRANCISCO,9610028,BUQUEBUS,315,29,2,Entrada,Pasajeros,2021
2021-09-27 00:00:00,FRANCISCO,9610028,BUQUEBUS,345,29,11,Salida,Pasajeros,2021
2021-09-27 00:00:00,MAERSK LIMA,9526875,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2021
2021-09-27 00:00:00,REINA DEL PARANA,2436,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-09-27 00:00:00,SEASPAN RAPTOR,9793911,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-09-27 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,128,13,4,Entrada,Pasajeros,2021
2021-09-27 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,52,12,0,Salida,Pasajeros,2021
2021-09-28 00:00:00,ANTHEA Y,9710244,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-09-28 00:00:00,MAERSK LIMA,9526875,PUERTO BUENOS AIRES,0,26,0,Salida,Carga,2021
2021-09-28 00:00:00,MSC VIGO,9285691,PUERTO BUENOS AIRES,0,29,0,Salida,Carga,2021
2021-09-28 00:00:00,SEASPAN RAPTOR,9793911,PUERTO BUENOS AIRES,0,23,0,Salida,Carga,2021
2021-09-29 00:00:00,DO—A VERONICA,9052006,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-09-29 00:00:00,FRANCISCO,9610028,BUQUEBUS,252,30,3,Entrada,Pasajeros,2021
2021-09-29 00:00:00,FRANCISCO,9610028,BUQUEBUS,272,30,5,Salida,Pasajeros,2021
2021-09-29 00:00:00,MSC PALAK,9735206,PUERTO BUENOS AIRES,0,28,0,Entrada,Carga,2021
2021-09-29 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,98,12,0,Entrada,Pasajeros,2021
2021-09-29 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,66,12,0,Salida,Pasajeros,2021
2021-10-01 00:00:00,ATLANTIC III,9001540,BUQUEBUS,71,24,0,Salida,Pasajeros,2021
2021-10-01 00:00:00,ATLANTIC III,9001540,BUQUEBUS,217,24,5,Entrada,Pasajeros,2021
2021-10-01 00:00:00,ATLANTIC III,9001540,BUQUEBUS,9,23,0,Salida,Pasajeros,2021
2021-10-01 00:00:00,BOW HARMONY,9379909,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-10-01 00:00:00,FRANCISCO,9610028,BUQUEBUS,419,29,12,Entrada,Pasajeros,2021
2021-10-01 00:00:00,FRANCISCO,9610028,BUQUEBUS,299,29,7,Salida,Pasajeros,2021
2021-10-01 00:00:00,MADELEINE I,7801855,PUERTO BUENOS AIRES,0,12,0,Entrada,Carga,2021
2021-10-01 00:00:00,MSC BOSPHOROUS,9247742,PUERTO BUENOS AIRES,0,31,0,Entrada,Carga,2021
2021-10-01 00:00:00,MSC PALAK,9735206,PUERTO BUENOS AIRES,0,28,0,Salida,Carga,2021
2021-10-01 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,193,12,6,Entrada,Pasajeros,2021
2021-10-01 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,69,14,2,Salida,Pasajeros,2021
2021-10-02 00:00:00,CAPE TEES,9441180,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-10-02 00:00:00,MADELEINE I,7801855,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-10-02 00:00:00,MSC BOSPHOROUS,9247742,PUERTO BUENOS AIRES,0,31,0,Salida,Carga,2021
2021-10-03 00:00:00,COLOR,9810355,PUERTO BUENOS AIRES,0,14,0,Entrada,Carga,2021
2021-10-03 00:00:00,LOG-IN JATOBA,9471898,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-10-04 00:00:00,ATLANTIC III,9001540,BUQUEBUS,237,23,2,Entrada,Pasajeros,2021
2021-10-04 00:00:00,ATLANTIC III,9001540,BUQUEBUS,84,23,1,Salida,Pasajeros,2021
2021-10-04 00:00:00,FRANCISCO,9610028,BUQUEBUS,428,29,14,Salida,Pasajeros,2021
2021-10-04 00:00:00,NAUTIC TWIN,4318,PUERTO BUENOS AIRES,0,11,0,Entrada,Carga,2021
2021-10-04 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,213,14,3,Entrada,Pasajeros,2021
2021-10-04 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,113,12,0,Salida,Pasajeros,2021
2021-10-05 00:00:00,MAERSK LABREA,9527063,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-10-05 00:00:00,MARIA GS,9574195,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-10-05 00:00:00,UASC AL KHOR,9323962,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-10-06 00:00:00,ATLANTIC III,9001540,BUQUEBUS,0,1,0,Entrada,Pasajeros,2021
2021-10-06 00:00:00,CAPE TEES,9441180,PUERTO BUENOS AIRES,0,22,0,Salida,Carga,2021
2021-10-06 00:00:00,ENTERPRISE,9539236,PUERTO BUENOS AIRES,0,12,0,Entrada,Carga,2021
2021-10-06 00:00:00,FRANCISCO,9610028,BUQUEBUS,427,29,7,Entrada,Pasajeros,2021
2021-10-06 00:00:00,FRANCISCO,9610028,BUQUEBUS,447,30,7,Salida,Pasajeros,2021
2021-10-06 00:00:00,MAERSK LABREA,9527063,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-10-06 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,154,13,3,Salida,Pasajeros,2021
2021-10-06 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,220,13,2,Entrada,Pasajeros,2021
2021-10-07 00:00:00,CHIOS STAR,9827566,PUERTO BUENOS AIRES,0,19,0,Entrada,Carga,2021
2021-10-07 00:00:00,MONTEVIDEO EXPRESS,9563677,PUERTO BUENOS AIRES,0,25,0,Entrada,Carga,2021
2021-10-07 00:00:00,MSC ANTONIA,9398216,PUERTO BUENOS AIRES,0,28,0,Entrada,Carga,2021
2021-10-07 00:00:00,NAUTIC TWIN,4318,PUERTO BUENOS AIRES,0,11,0,Salida,Carga,2021
2021-10-07 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,153,13,2,Entrada,Pasajeros,2021
2021-10-07 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,72,13,1,Salida,Pasajeros,2021
2021-10-07 00:00:00,UASC AL KHOR,9323962,PUERTO BUENOS AIRES,0,20,0,Salida,Carga,2021
2021-10-08 00:00:00,ATLANTIC III,9001540,BUQUEBUS,296,23,3,Entrada,Pasajeros,2021
2021-10-08 00:00:00,ATLANTIC III,9001540,BUQUEBUS,215,23,4,Salida,Pasajeros,2021
2021-10-08 00:00:00,FRANCISCO,9610028,BUQUEBUS,423,30,6,Salida,Pasajeros,2021
2021-10-08 00:00:00,FRANCISCO,9610028,BUQUEBUS,496,29,10,Entrada,Pasajeros,2021
2021-10-08 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,299,15,3,Entrada,Pasajeros,2021
2021-10-08 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,122,14,1,Salida,Pasajeros,2021
2021-10-09 00:00:00,CAP SAN RAPHAEL,9622253,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-10-09 00:00:00,MONTEVIDEO EXPRESS,9563677,PUERTO BUENOS AIRES,0,25,0,Salida,Carga,2021
2021-10-09 00:00:00,MSC ANTONIA,9398216,PUERTO BUENOS AIRES,0,28,0,Salida,Carga,2021
2021-10-09 00:00:00,PARAGUAY LINE,6805282,PUERTO BUENOS AIRES,0,9,0,Entrada,Carga,2021
2021-10-09 00:00:00,PARAGUAY LINE,6805282,PUERTO BUENOS AIRES,0,9,0,Salida,Carga,2021
2021-10-10 00:00:00,CHIOS STAR,9827566,PUERTO BUENOS AIRES,0,19,0,Salida,Carga,2021
2021-10-10 00:00:00,CMA CGM JACQUES JUNIOR,9722716,PUERTO BUENOS AIRES,0,26,0,Entrada,Carga,2021
2021-10-11 00:00:00,ALPINE LIGHT,9478717,PUERTO BUENOS AIRES,0,20,0,Entrada,Carga,2021
2021-10-11 00:00:00,ATLANTIC III,9001540,BUQUEBUS,287,23,3,Entrada,Pasajeros,2021
2021-10-11 00:00:00,ATLANTIC III,9001540,BUQUEBUS,125,22,1,Salida,Pasajeros,2021
2021-10-11 00:00:00,CAP SAN RAPHAEL,9622253,PUERTO BUENOS AIRES,0,24,0,Salida,Carga,2021
2021-10-11 00:00:00,FRANCISCO,9610028,BUQUEBUS,471,29,12,Entrada,Pasajeros,2021
2021-10-11 00:00:00,FRANCISCO,9610028,BUQUEBUS,423,30,4,Salida,Pasajeros,2021
2021-10-11 00:00:00,MAERSK BARRY,9299458,PUERTO BUENOS AIRES,0,24,0,Entrada,Carga,2021
2021-10-11 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,292,14,6,Entrada,Pasajeros,2021
2021-10-11 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,172,13,4,Salida,Pasajeros,2021
2021-10-12 00:00:00,ATACAMA,9718947,PUERTO BUENOS AIRES,0,23,0,Entrada,Carga,2021
2021-10-12 00:00:00,CMA CGM JACQUES JUNIOR,9722716,PUERTO BUENOS AIRES,0,26,0,Salida,Carga,2021
2021-10-12 00:00:00,LUIGI LAGRANGE,9292759,PUERTO BUENOS AIRES,1,28,0,Entrada,Carga,2021
2021-10-12 00:00:00,MONTEGO BAY,9450727,PUERTO BUENOS AIRES,0,21,0,Entrada,Carga,2021
2021-10-12 00:00:00,SUPER FERRY EXPRESS,8919506,COLONIA EXPRESS BAIRES,42,12,0,Salida,Pasajeros,2021
